Trial_ID,Sim_Time,Dev_EUI,Node_ID,F_Cnt,Msgs_Window,Target,Server_Sat,Net_Status_Flag,Node_State,Node_Action,Node_Period,Active_Nodes
1,3518.04,70b3d57ed0073859,4,47,31,30,98.42,1,2,REWARD,60,6
1,3539.8,70b3d57ed0073864,5,55,31,30,98.42,1,3,PUNISH,60,6
1,3545.44,70b3d57ed007386a,6,58,30,30,100.0,0,3,REWARD,60,6
1,3553.5,70b3d57ed007386c,7,63,30,30,100.0,0,3,REWARD,60,6
1,3554.35,70b3d57ed00733ea,2,52,30,30,100.0,0,3,REWARD,60,6
1,3564.06,70b3d57ed007334e,1,54,30,30,100.0,0,3,REWARD,60,6
1,3577.85,70b3d57ed0073859,4,48,31,30,98.42,1,2,REWARD,60,6
1,3599.84,70b3d57ed0073864,5,56,30,30,100.0,0,3,REWARD,60,6
1,3605.45,70b3d57ed007386a,6,59,30,30,100.0,0,3,REWARD,60,6
1,3613.51,70b3d57ed007386c,7,64,30,30,100.0,0,3,REWARD,60,6
1,3614.35,70b3d57ed00733ea,2,53,30,30,100.0,0,3,REWARD,60,6
1,3623.97,70b3d57ed007334e,1,55,30,30,100.0,0,3,REWARD,60,6
1,3637.69,70b3d57ed0073859,4,49,31,30,98.42,1,2,REWARD,60,6
1,3659.82,70b3d57ed0073864,5,57,30,30,100.0,0,3,REWARD,60,6
1,3665.45,70b3d57ed007386a,6,60,30,30,100.0,0,3,REWARD,60,6
1,3673.51,70b3d57ed007386c,7,65,30,30,100.0,0,3,REWARD,60,6
1,3674.35,70b3d57ed00733ea,2,54,30,30,100.0,0,3,REWARD,60,6
1,3683.98,70b3d57ed007334e,1,56,30,30,100.0,0,3,REWARD,60,6
1,3697.37,70b3d57ed0073859,4,51,31,30,98.42,1,2,REWARD,60,6
1,3719.83,70b3d57ed0073864,5,59,30,30,100.0,0,3,REWARD,60,6
1,3725.56,70b3d57ed007386a,6,61,30,30,100.0,0,3,REWARD,60,6
1,3733.65,70b3d57ed007386c,7,66,30,30,100.0,0,3,REWARD,60,6
1,3734.34,70b3d57ed00733ea,2,55,31,30,98.42,1,3,REWARD,60,6
1,3744.23,70b3d57ed007334e,1,57,30,30,100.0,0,3,REWARD,60,6
1,3757.36,70b3d57ed0073859,4,52,31,30,98.42,1,2,REWARD,60,6
1,3780.07,70b3d57ed0073864,5,60,30,30,100.0,0,3,REWARD,60,6
1,3785.46,70b3d57ed007386a,6,62,30,30,100.0,0,3,REWARD,60,6
1,3793.52,70b3d57ed007386c,7,67,30,30,100.0,0,3,PUNISH,60,6
1,3794.36,70b3d57ed00733ea,2,56,30,30,100.0,0,3,REWARD,60,6
1,3803.99,70b3d57ed007334e,1,58,30,30,100.0,0,3,PUNISH,60,6
1,3817.02,70b3d57ed0073859,4,53,31,30,98.42,1,2,REWARD,60,6
1,3839.85,70b3d57ed0073864,5,61,30,30,100.0,0,3,REWARD,60,6
1,3845.61,70b3d57ed007386a,6,63,30,30,100.0,0,3,REWARD,60,6
1,3853.52,70b3d57ed007386c,7,68,30,30,100.0,0,3,PUNISH,60,6
1,3854.37,70b3d57ed00733ea,2,57,30,30,100.0,0,3,REWARD,60,6
1,3864.23,70b3d57ed007334e,1,59,30,30,100.0,0,3,REWARD,60,6
1,3876.86,70b3d57ed0073859,4,54,31,30,98.42,1,2,REWARD,60,6
1,3900.0,70b3d57ed0073864,5,62,30,30,100.0,0,3,REWARD,60,6
1,3905.45,70b3d57ed007386a,6,65,31,30,98.42,1,3,REWARD,60,6
1,3913.53,70b3d57ed007386c,7,69,30,30,100.0,0,3,REWARD,60,6
1,3914.46,70b3d57ed00733ea,2,58,30,30,100.0,0,3,REWARD,60,6
1,3924.0,70b3d57ed007334e,1,61,30,30,100.0,0,3,REWARD,60,6
1,3936.67,70b3d57ed0073859,4,55,31,30,98.42,1,2,REWARD,60,6
1,3960.08,70b3d57ed0073864,5,63,30,30,100.0,0,3,REWARD,60,6
1,3965.46,70b3d57ed007386a,6,66,30,30,100.0,0,3,REWARD,60,6
1,3973.77,70b3d57ed007386c,7,71,30,30,100.0,0,3,REWARD,60,6
1,3974.43,70b3d57ed00733ea,2,59,30,30,100.0,0,3,REWARD,60,6
1,3984.0,70b3d57ed007334e,1,62,30,30,100.0,0,3,REWARD,60,6
1,3996.5,70b3d57ed0073859,4,56,31,30,98.42,1,2,REWARD,60,6
1,4019.95,70b3d57ed0073864,5,64,30,30,100.0,0,3,REWARD,60,6
1,4025.61,70b3d57ed007386a,6,67,30,30,100.0,0,3,REWARD,60,6
1,4033.52,70b3d57ed007386c,7,72,31,30,98.42,1,3,REWARD,60,6
1,4034.37,70b3d57ed00733ea,2,60,30,30,100.0,0,3,REWARD,60,6
1,4044.0,70b3d57ed007334e,1,63,31,30,98.42,1,3,REWARD,60,6
1,4056.33,70b3d57ed0073859,4,58,31,30,98.42,1,2,REWARD,60,6
1,4079.85,70b3d57ed0073864,5,65,31,30,98.42,1,3,REWARD,60,6
1,4085.47,70b3d57ed007386a,6,69,30,30,100.0,0,3,REWARD,60,6
1,4093.54,70b3d57ed007386c,7,73,30,30,100.0,0,3,REWARD,60,6
1,4094.47,70b3d57ed00733ea,2,61,30,30,100.0,0,3,REWARD,60,6
1,4104.16,70b3d57ed007334e,1,64,30,30,100.0,0,3,REWARD,60,6
1,4116.07,70b3d57ed0073859,4,59,31,30,98.42,1,2,REWARD,60,6
1,4140.09,70b3d57ed0073864,5,66,30,30,100.0,0,3,REWARD,60,6
1,4145.62,70b3d57ed007386a,6,70,30,30,100.0,0,3,REWARD,60,6
1,4153.53,70b3d57ed007386c,7,74,30,30,100.0,0,3,REWARD,60,6
1,4154.48,70b3d57ed00733ea,2,63,30,30,100.0,0,3,REWARD,60,6
1,4164.26,70b3d57ed007334e,1,66,30,30,100.0,0,3,REWARD,60,6
1,4176.08,70b3d57ed0073859,4,60,31,30,98.42,1,2,PUNISH,60,6
1,4199.86,70b3d57ed0073864,5,68,31,30,98.42,1,3,REWARD,60,6
1,4205.7,70b3d57ed007386a,6,72,30,30,100.0,0,3,REWARD,60,6
1,4213.54,70b3d57ed007386c,7,76,30,30,100.0,0,3,REWARD,60,6
1,4214.38,70b3d57ed00733ea,2,64,31,30,98.42,1,3,REWARD,60,6
1,4224.01,70b3d57ed007334e,1,67,30,30,100.0,0,3,REWARD,60,6
1,4235.67,70b3d57ed0073859,4,61,31,30,98.42,1,2,REWARD,60,6
1,4259.86,70b3d57ed0073864,5,69,31,30,98.42,1,3,REWARD,60,6
1,4265.72,70b3d57ed007386a,6,73,30,30,100.0,0,3,REWARD,60,6
1,4273.53,70b3d57ed007386c,7,78,31,30,98.42,1,3,REWARD,60,6
1,4274.39,70b3d57ed00733ea,2,65,31,30,98.42,1,3,REWARD,60,6
1,4284.01,70b3d57ed007334e,1,68,30,30,100.0,0,3,REWARD,60,6
1,4295.49,70b3d57ed0073859,4,63,31,30,98.42,1,2,REWARD,60,6
1,4320.08,70b3d57ed0073864,5,70,30,30,100.0,0,3,REWARD,60,6
1,4325.71,70b3d57ed007386a,6,74,30,30,100.0,0,3,REWARD,60,6
1,4333.54,70b3d57ed007386c,7,79,30,30,100.0,0,3,REWARD,60,6
1,4334.47,70b3d57ed00733ea,2,66,30,30,100.0,0,3,REWARD,60,6
1,4344.02,70b3d57ed007334e,1,70,30,30,100.0,0,3,REWARD,60,6
1,4355.16,70b3d57ed0073859,4,64,31,30,98.42,1,2,REWARD,60,6
1,4380.01,70b3d57ed0073864,5,71,30,30,100.0,0,3,REWARD,60,6
1,4385.72,70b3d57ed007386a,6,75,30,30,100.0,0,3,REWARD,60,6
1,4393.54,70b3d57ed007386c,7,80,30,30,100.0,0,3,REWARD,60,6
1,4394.4,70b3d57ed00733ea,2,67,31,30,98.42,1,3,REWARD,60,6
1,4404.02,70b3d57ed007334e,1,71,31,30,98.42,1,3,REWARD,60,6
1,4415.13,70b3d57ed0073859,4,65,31,30,98.42,1,2,REWARD,60,6
1,4439.85,70b3d57ed0073864,5,73,31,30,98.42,1,3,REWARD,60,6
1,4445.63,70b3d57ed007386a,6,77,30,30,100.0,0,3,REWARD,60,6
1,4453.54,70b3d57ed007386c,7,81,30,30,100.0,0,3,REWARD,60,6
1,4454.39,70b3d57ed00733ea,2,68,31,30,98.42,1,3,REWARD,60,6
1,4464.02,70b3d57ed007334e,1,73,31,30,98.42,1,3,REWARD,60,6
1,4474.83,70b3d57ed0073859,4,66,31,30,98.42,1,2,REWARD,60,6
1,4499.87,70b3d57ed0073864,5,74,30,30,100.0,0,3,REWARD,60,6
1,4505.74,70b3d57ed007386a,6,78,30,30,100.0,0,3,REWARD,60,6
1,4513.54,70b3d57ed007386c,7,82,30,30,100.0,0,3,REWARD,60,6
1,4514.4,70b3d57ed00733ea,2,69,30,30,100.0,0,3,REWARD,60,6
1,4524.01,70b3d57ed007334e,1,74,31,30,98.42,1,3,REWARD,60,6
1,4534.51,70b3d57ed0073859,4,68,31,30,98.42,1,2,REWARD,60,6
1,4559.87,70b3d57ed0073864,5,75,30,30,100.0,0,3,REWARD,60,6
1,4565.48,70b3d57ed007386a,6,79,31,30,98.42,1,3,REWARD,60,6
1,4573.55,70b3d57ed007386c,7,83,30,30,100.0,0,3,REWARD,60,6
1,4574.39,70b3d57ed00733ea,2,70,31,30,98.42,1,3,REWARD,60,6
1,4584.04,70b3d57ed007334e,1,75,30,30,100.0,0,3,REWARD,60,6
1,4594.33,70b3d57ed0073859,4,69,31,30,98.42,1,2,REWARD,60,6
1,4619.87,70b3d57ed0073864,5,76,31,30,98.42,1,3,REWARD,60,6
1,4625.5,70b3d57ed007386a,6,80,31,30,98.42,1,3,REWARD,60,6
1,4633.55,70b3d57ed007386c,7,84,30,30,100.0,0,3,REWARD,60,6
1,4634.41,70b3d57ed00733ea,2,72,31,30,98.42,1,3,REWARD,60,6
1,4644.04,70b3d57ed007334e,1,77,30,30,100.0,0,3,REWARD,60,6
1,4654.17,70b3d57ed0073859,4,70,31,30,98.42,1,2,REWARD,60,6
1,4679.88,70b3d57ed0073864,5,77,31,30,98.42,1,3,REWARD,60,6
1,4685.52,70b3d57ed007386a,6,81,31,30,98.42,1,3,REWARD,60,6
1,4693.56,70b3d57ed007386c,7,85,30,30,100.0,0,3,REWARD,60,6
1,4694.44,70b3d57ed00733ea,2,73,30,30,100.0,0,3,REWARD,60,6
1,4704.04,70b3d57ed007334e,1,78,30,30,100.0,0,3,REWARD,60,6
1,4713.99,70b3d57ed0073859,4,71,31,30,98.42,1,2,REWARD,60,6
1,4739.88,70b3d57ed0073864,5,78,30,30,100.0,0,3,REWARD,60,6
1,4745.5,70b3d57ed007386a,6,82,31,30,98.42,1,3,REWARD,60,6
1,4753.54,70b3d57ed007386c,7,86,30,30,100.0,0,3,REWARD,60,6
1,4754.41,70b3d57ed00733ea,2,74,30,30,100.0,0,3,REWARD,60,6
1,4764.05,70b3d57ed007334e,1,79,30,30,100.0,0,3,REWARD,60,6
1,4773.82,70b3d57ed0073859,4,72,31,30,98.42,1,2,REWARD,60,6
1,4799.87,70b3d57ed0073864,5,79,30,30,100.0,0,3,REWARD,60,6
1,4805.51,70b3d57ed007386a,6,84,31,30,98.42,1,3,REWARD,60,6
1,4813.57,70b3d57ed007386c,7,88,30,30,100.0,0,3,REWARD,60,6
1,4814.41,70b3d57ed00733ea,2,76,30,30,100.0,0,3,REWARD,60,6
1,4824.05,70b3d57ed007334e,1,80,30,30,100.0,0,3,REWARD,60,6
1,4833.64,70b3d57ed0073859,4,73,31,30,98.42,1,2,REWARD,60,6
1,4859.88,70b3d57ed0073864,5,80,30,30,100.0,0,3,REWARD,60,6
1,4865.51,70b3d57ed007386a,6,85,30,30,100.0,0,3,REWARD,60,6
1,4873.56,70b3d57ed007386c,7,89,30,30,100.0,0,3,REWARD,60,6
1,4874.42,70b3d57ed00733ea,2,77,30,30,100.0,0,3,REWARD,60,6
1,4884.05,70b3d57ed007334e,1,81,30,30,100.0,0,3,REWARD,60,6
1,4893.35,70b3d57ed0073859,4,75,31,30,98.42,1,2,REWARD,60,6
1,4919.88,70b3d57ed0073864,5,81,30,30,100.0,0,3,REWARD,60,6
1,4925.5,70b3d57ed007386a,6,86,31,30,98.42,1,3,PUNISH,60,6
1,4933.57,70b3d57ed007386c,7,90,30,30,100.0,0,3,REWARD,60,6
1,4934.42,70b3d57ed00733ea,2,78,30,30,100.0,0,3,REWARD,60,6
1,4944.05,70b3d57ed007334e,1,82,30,30,100.0,0,3,REWARD,60,6
1,4953.17,70b3d57ed0073859,4,76,31,30,98.42,1,2,PUNISH,60,6
1,4979.88,70b3d57ed0073864,5,82,30,30,100.0,0,3,REWARD,60,6
1,4985.51,70b3d57ed007386a,6,87,31,30,98.42,1,3,REWARD,60,6
1,4993.65,70b3d57ed007386c,7,91,30,30,100.0,0,3,REWARD,60,6
1,4994.56,70b3d57ed00733ea,2,79,30,30,100.0,0,3,REWARD,60,6
1,5004.05,70b3d57ed007334e,1,83,30,30,100.0,0,3,REWARD,60,6
1,5013.0,70b3d57ed0073859,4,77,31,30,98.42,1,2,REWARD,60,6
1,5039.9,70b3d57ed0073864,5,83,30,30,100.0,0,3,REWARD,60,6
1,5045.53,70b3d57ed007386a,6,88,30,30,100.0,0,3,REWARD,60,6
1,5053.57,70b3d57ed007386c,7,92,30,30,100.0,0,3,REWARD,60,6
1,5054.43,70b3d57ed00733ea,2,80,30,30,100.0,0,3,REWARD,60,6
1,5064.06,70b3d57ed007334e,1,84,30,30,100.0,0,3,REWARD,60,6
1,5072.83,70b3d57ed0073859,4,78,31,30,98.42,1,2,REWARD,60,6
1,5099.91,70b3d57ed0073864,5,84,30,30,100.0,0,3,PUNISH,60,6
1,5105.53,70b3d57ed007386a,6,89,30,30,100.0,0,3,REWARD,60,6
1,5113.57,70b3d57ed007386c,7,93,30,30,100.0,0,3,REWARD,60,6
1,5114.43,70b3d57ed00733ea,2,81,30,30,100.0,0,3,REWARD,60,6
1,5124.05,70b3d57ed007334e,1,85,30,30,100.0,0,3,REWARD,60,6
1,5132.65,70b3d57ed0073859,4,79,31,30,98.42,1,2,REWARD,60,6
1,5159.9,70b3d57ed0073864,5,85,30,30,100.0,0,3,REWARD,60,6
1,5165.54,70b3d57ed007386a,6,90,30,30,100.0,0,3,REWARD,60,6
1,5173.58,70b3d57ed007386c,7,94,30,30,100.0,0,3,REWARD,60,6
1,5174.44,70b3d57ed00733ea,2,82,30,30,100.0,0,3,REWARD,60,6
1,5184.06,70b3d57ed007334e,1,86,30,30,100.0,0,3,REWARD,60,6
1,5192.47,70b3d57ed0073859,4,80,31,30,98.42,1,2,REWARD,60,6
1,5233.59,70b3d57ed007386c,7,95,28,30,93.85,0,3,REWARD,60,6
1,5234.44,70b3d57ed00733ea,2,83,28,30,93.85,0,3,REWARD,60,6
1,5244.07,70b3d57ed007334e,1,87,28,30,93.85,0,3,PUNISH,60,6
1,5283.24,70b3d57ed0073864,5,86,27,30,86.82,0,2,REWARD,60,6
1,5293.58,70b3d57ed007386c,7,96,27,30,86.82,0,3,REWARD,60,6
1,5294.43,70b3d57ed00733ea,2,84,27,30,86.82,0,3,PUNISH,60,6
1,5304.08,70b3d57ed007334e,1,88,26,30,78.09,0,3,REWARD,60,6
1,5343.25,70b3d57ed0073864,5,87,25,30,68.52,0,1,REWARD,60,6
1,5353.59,70b3d57ed007386c,7,97,24,30,58.94,0,3,REWARD,60,6
1,5354.45,70b3d57ed00733ea,2,85,24,30,58.94,0,3,REWARD,60,6
1,5364.09,70b3d57ed007334e,1,89,24,30,58.94,0,3,REWARD,60,6
1,5413.73,70b3d57ed007386c,7,98,21,30,35.83,0,3,REWARD,60,6
1,5414.54,70b3d57ed00733ea,2,86,21,30,35.83,0,3,REWARD,60,6
1,5424.07,70b3d57ed007334e,1,90,21,30,35.83,0,3,PUNISH,60,6
1,5452.35,70b3d57ed0073859,4,83,21,30,35.83,0,2,PUNISH,60,6
1,5456.3,70b3d57ed0073864,5,88,22,30,42.24,0,2,PUNISH,60,6
1,5456.7,70b3d57ed007386a,6,91,23,30,50.02,0,2,REWARD,60,6
1,5473.74,70b3d57ed007386c,7,99,21,30,35.83,0,3,PUNISH,60,6
1,5474.43,70b3d57ed00733ea,2,87,22,30,42.24,0,3,PUNISH,60,6
1,5484.09,70b3d57ed007334e,1,91,21,30,35.83,0,3,PUNISH,60,6
1,5513.14,70b3d57ed0073859,4,84,21,30,35.83,0,2,PUNISH,60,6
1,5516.2,70b3d57ed0073864,5,89,22,30,42.24,0,1,REWARD,60,6
1,5516.56,70b3d57ed007386a,6,92,23,30,50.02,0,2,REWARD,60,6
1,5533.6,70b3d57ed007386c,7,100,23,30,50.02,0,3,PUNISH,60,6
1,5534.45,70b3d57ed00733ea,2,88,23,30,50.02,0,3,REWARD,60,6
1,5544.09,70b3d57ed007334e,1,92,23,30,50.02,0,3,PUNISH,60,6
1,5572.57,70b3d57ed0073859,4,85,24,30,58.94,0,2,PUNISH,60,6
1,5576.2,70b3d57ed0073864,5,90,25,30,68.52,0,3,PUNISH,60,6
1,5576.57,70b3d57ed007386a,6,94,26,30,78.09,0,1,REWARD,60,6
1,5593.6,70b3d57ed007386c,7,102,25,30,68.52,0,3,REWARD,60,6
1,5594.45,70b3d57ed00733ea,2,90,25,30,68.52,0,3,PUNISH,60,6
1,5604.1,70b3d57ed007334e,1,93,25,30,68.52,0,3,PUNISH,60,6
1,5632.7,70b3d57ed0073859,4,87,26,30,78.09,0,3,REWARD,60,6
1,5636.37,70b3d57ed0073864,5,91,27,30,86.82,0,3,PUNISH,60,6
1,5636.72,70b3d57ed007386a,6,95,28,30,93.85,0,2,REWARD,60,6
1,5653.61,70b3d57ed007386c,7,103,27,30,86.82,0,3,PUNISH,60,6
1,5654.54,70b3d57ed00733ea,2,91,27,30,86.82,0,3,PUNISH,60,6
1,5664.1,70b3d57ed007334e,1,94,27,30,86.82,0,3,REWARD,60,6
1,5692.82,70b3d57ed0073859,4,88,28,30,93.85,0,3,REWARD,60,6
1,5696.32,70b3d57ed0073864,5,92,29,30,98.42,0,3,REWARD,60,6
1,5696.73,70b3d57ed007386a,6,96,30,30,100.0,0,2,REWARD,60,6
1,5713.6,70b3d57ed007386c,7,104,31,30,98.42,1,3,REWARD,60,6
1,5714.46,70b3d57ed00733ea,2,92,31,30,98.42,1,3,REWARD,60,6
1,5724.1,70b3d57ed007334e,1,96,30,30,100.0,0,3,REWARD,60,6
1,5752.9,70b3d57ed0073859,4,89,30,30,100.0,0,3,REWARD,60,6
1,5756.23,70b3d57ed0073864,5,93,31,30,98.42,1,3,PUNISH,60,6
1,5756.59,70b3d57ed007386a,6,97,31,30,98.42,1,2,REWARD,60,6
1,5773.61,70b3d57ed007386c,7,105,31,30,98.42,1,3,REWARD,60,6
1,5774.53,70b3d57ed00733ea,2,93,30,30,100.0,0,3,REWARD,60,6
1,5784.11,70b3d57ed007334e,1,97,30,30,100.0,0,3,REWARD,60,6
1,5813.0,70b3d57ed0073859,4,90,31,30,98.42,1,3,REWARD,60,6
1,5816.37,70b3d57ed0073864,5,94,30,30,100.0,0,3,REWARD,60,6
1,5816.75,70b3d57ed007386a,6,98,30,30,100.0,0,2,REWARD,60,6
1,5833.6,70b3d57ed007386c,7,106,30,30,100.0,0,3,REWARD,60,6
1,5834.47,70b3d57ed00733ea,2,94,30,30,100.0,0,3,REWARD,60,6
1,5844.11,70b3d57ed007334e,1,98,30,30,100.0,0,3,REWARD,60,6
1,5873.1,70b3d57ed0073859,4,91,30,30,100.0,0,3,REWARD,60,6
1,5876.46,70b3d57ed0073864,5,96,30,30,100.0,0,3,REWARD,60,6
1,5876.82,70b3d57ed007386a,6,100,30,30,100.0,0,2,REWARD,60,6
1,5893.62,70b3d57ed007386c,7,108,30,30,100.0,0,3,REWARD,60,6
1,5894.62,70b3d57ed00733ea,2,95,30,30,100.0,0,3,REWARD,60,6
1,5904.12,70b3d57ed007334e,1,99,30,30,100.0,0,3,REWARD,60,6
1,5933.18,70b3d57ed0073859,4,92,30,30,100.0,0,3,REWARD,60,6
1,5936.34,70b3d57ed0073864,5,97,31,30,98.42,1,3,REWARD,60,6
1,5936.75,70b3d57ed007386a,6,101,30,30,100.0,0,2,PUNISH,60,6
1,5953.63,70b3d57ed007386c,7,109,30,30,100.0,0,3,REWARD,60,6
1,5954.48,70b3d57ed00733ea,2,97,31,30,98.42,1,3,REWARD,60,6
1,5964.11,70b3d57ed007334e,1,100,30,30,100.0,0,3,REWARD,60,6
1,5993.55,70b3d57ed0073859,4,93,30,30,100.0,0,3,REWARD,60,6
1,5996.24,70b3d57ed0073864,5,98,31,30,98.42,1,3,REWARD,60,6
1,5996.69,70b3d57ed007386a,6,103,31,30,98.42,1,2,REWARD,60,6
1,6013.86,70b3d57ed007386c,7,110,30,30,100.0,0,3,REWARD,60,6
1,6014.54,70b3d57ed00733ea,2,98,30,30,100.0,0,3,PUNISH,60,6
1,6024.12,70b3d57ed007334e,1,101,30,30,100.0,0,3,REWARD,60,6
1,6053.41,70b3d57ed0073859,4,94,30,30,100.0,0,3,REWARD,60,6
1,6056.48,70b3d57ed0073864,5,99,30,30,100.0,0,3,REWARD,60,6
1,6056.82,70b3d57ed007386a,6,104,30,30,100.0,0,2,REWARD,60,6
1,6073.61,70b3d57ed007386c,7,111,30,30,100.0,0,3,REWARD,60,6
1,6074.48,70b3d57ed00733ea,2,100,31,30,98.42,1,3,REWARD,60,6
1,6084.13,70b3d57ed007334e,1,102,30,30,100.0,0,3,REWARD,60,6
1,6113.52,70b3d57ed0073859,4,95,30,30,100.0,0,3,REWARD,60,6
1,6116.4,70b3d57ed0073864,5,100,30,30,100.0,0,3,REWARD,60,6
1,6116.76,70b3d57ed007386a,6,105,30,30,100.0,0,2,REWARD,60,6
1,6133.62,70b3d57ed007386c,7,113,30,30,100.0,0,3,REWARD,60,6
1,6134.49,70b3d57ed00733ea,2,101,30,30,100.0,0,3,REWARD,60,6
1,6144.13,70b3d57ed007334e,1,103,30,30,100.0,0,3,REWARD,60,6
1,6173.61,70b3d57ed0073859,4,96,30,30,100.0,0,3,REWARD,60,6
1,6176.36,70b3d57ed0073864,5,102,31,30,98.42,1,3,REWARD,60,6
1,6176.77,70b3d57ed007386a,6,106,31,30,98.42,1,2,REWARD,60,6
1,6193.63,70b3d57ed007386c,7,114,30,30,100.0,0,3,REWARD,60,6
1,6194.58,70b3d57ed00733ea,2,102,31,30,98.42,1,3,REWARD,60,6
1,6204.13,70b3d57ed007334e,1,105,30,30,100.0,0,3,REWARD,60,6
1,6233.67,70b3d57ed0073859,4,97,30,30,100.0,0,3,REWARD,60,6
1,6236.64,70b3d57ed007386a,6,107,30,30,100.0,0,2,PUNISH,60,6
1,6253.87,70b3d57ed007386c,7,115,29,30,98.42,0,3,REWARD,60,6
1,6254.54,70b3d57ed00733ea,2,104,29,30,98.42,0,3,REWARD,60,6
1,6264.13,70b3d57ed007334e,1,106,29,30,98.42,0,3,REWARD,60,6
1,6293.85,70b3d57ed0073859,4,99,29,30,98.42,0,3,REWARD,60,6
1,6296.41,70b3d57ed0073864,5,104,29,30,98.42,0,3,REWARD,60,6
1,6296.76,70b3d57ed007386a,6,111,29,30,98.42,0,2,PUNISH,60,6
1,6313.62,70b3d57ed007386c,7,116,30,30,100.0,0,3,REWARD,60,6
1,6314.52,70b3d57ed00733ea,2,105,30,30,100.0,0,3,REWARD,60,6
1,6324.37,70b3d57ed007334e,1,107,29,30,98.42,0,3,REWARD,60,6
1,6353.96,70b3d57ed0073859,4,100,29,30,98.42,0,3,REWARD,60,6
1,6356.41,70b3d57ed0073864,5,105,30,30,100.0,0,3,REWARD,60,6
1,6356.78,70b3d57ed007386a,6,112,30,30,100.0,0,2,REWARD,60,6
1,6373.63,70b3d57ed007386c,7,117,29,30,98.42,0,3,REWARD,60,6
1,6374.52,70b3d57ed00733ea,2,106,29,30,98.42,0,3,REWARD,60,6
1,6384.37,70b3d57ed007334e,1,108,29,30,98.42,0,3,REWARD,60,6
1,6414.05,70b3d57ed0073859,4,101,29,30,98.42,0,3,REWARD,60,6
1,6416.41,70b3d57ed0073864,5,106,29,30,98.42,0,3,REWARD,60,6
1,6416.77,70b3d57ed007386a,6,114,29,30,98.42,0,2,REWARD,60,6
1,6433.64,70b3d57ed007386c,7,118,29,30,98.42,0,3,REWARD,60,6
1,6434.52,70b3d57ed00733ea,2,107,29,30,98.42,0,3,REWARD,60,6
1,6444.38,70b3d57ed007334e,1,110,29,30,98.42,0,3,REWARD,60,6
1,6474.41,70b3d57ed0073859,4,102,29,30,98.42,0,3,REWARD,60,6
